sporder,RT,PUMA,SERIALNO,ADJUST,PWGTP,AGEP,CIT,COW,DDRS,DEYE,DOUT,DPHY,DREM,DWRK,ENG,FER,GCL,GCM,GCR,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MIG,MIL,MILY,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,REL,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,UWRK,ANC,ANC1P,ANC2P,DS,ESP,ESR,HISP,INDP,JWDP,LANP,MIGSP,MSP,NAICSP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWSP,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,SOCP,VPS,FAGEP,FANCP,FCITP,FCOWP,FDDRSP,FDEYEP,FDOUTP,FDPHYP,FDREMP,FDWRKP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FMILYP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP
1,P,02000,435326,1013394,0055,34,1,4,2,2,2,2,2,2,,2,2,,,002500,005,01,01,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,2,7,13,000000,2,00000,00000,020000,25,1,52,,1,2,087,032,2,,1,01,7870,103,,,6,611M1,0,2440,4,0020000,0022500,025,240,002,1,01,47,0,0,0,0,1,0,1,0,,,254031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,435413,1013394,0143,22,1,5,2,2,2,2,2,2,,,2,,,000000,,,,2,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,1,3,000000,00000,00,000000,1,,9,000000,1,00000,00000,033600,45,1,52,,2,4,999,999,2,,3,01,9590,,,002,1,928P,0,5120,,0033600,0033600,054,461,,1,01,47,0,0,0,0,1,0,1,0,,,433031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,435413,1013394,0184,24,1,5,2,2,2,1,2,2,,2,2,,,000000,025,02,01,2,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,01,000000,1,,11,000000,2,00000,00000,033600,45,1,52,,1,1,902,999,1,,1,01,9590,025,,002,1,928P,0,5120,2,0033600,0033600,009,461,002,2,02,37,0,0,1,0,1,0,0,0,,,433031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,435413,1013394,0137,06,1,,2,2,,2,2,,,,,,,,,,,2,5,3,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,1,,,,,,,,,1,902,999,2,1,,01,,,,009,,,1,,,,,009,461,,2,02,37,0,0,1,0,1,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,435657,1013394,0035,40,1,1,2,2,2,2,2,2,,,2,,,000000,020,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,14,000000,1,00000,00000,110000,55,1,52,,1,2,050,026,2,,1,01,6290,043,,,1,488,0,0020,,0110000,0110000,009,501,002,1,01,47,0,0,0,0,1,0,1,0,,,111021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,435657,1013394,0030,40,1,,2,2,2,2,2,2,,2,2,,,000004,,,,2,1,1,5,,,,,,,,,,,,,2,5,2,2,2,000000,00000,01,000000,1,,13,000000,2,00000,00000,000000,,3,,,2,1,050,999,2,,6,01,,,,,1,,0,,3,0000000,0000004,017,501,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,435657,1013394,0037,07,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,1,,2,,,,,,,,,2,050,026,2,2,,01,,,,,,,1,,,,,048,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,435657,1013394,0037,06,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,2,1,,1,,,,,,,,,2,050,032,2,2,,01,,,,,,,1,,,,,048,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,P,02000,435657,1013394,0033,03,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,3,1,1,,1,,,,,,,,,2,050,026,,2,,01,,,,,,,1,,,,,006,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,435785,1013394,0042,86,1,,2,2,2,1,1,2,,,2,,,000400,,,,2,1,1,4,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,009100,1,,11,000000,1,00000,12600,000000,,3,,,2,1,089,999,1,,6,01,,,,,1,,0,,,0000000,0022100,020,258,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,435785,1013394,0057,86,1,,2,2,1,1,1,1,,,2,,,000000,,,,2,1,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,01,000000,1,,11,000000,2,00000,06000,000000,,3,,,2,1,920,999,1,,6,01,,,,,1,,0,,4,0000000,0006000,040,258,,1,01,47,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,435867,1013394,0046,50,1,4,2,2,2,1,2,2,,2,1,,2,001500,015,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,7,000000,2,00000,00000,034000,40,1,52,,,4,999,999,1,,1,01,7870,034,,,2,611M1,0,0620,4,0034000,0035500,056,501,002,3,29,32,1,0,0,0,1,0,0,0,,,131070,,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0
2,P,02000,435867,1013394,0050,34,2,1,2,2,2,2,2,2,1,2,2,,,005000,015,01,01,1,5,1,3,1,0,0,1,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,02,000000,1,,9,000000,2,00000,00000,063000,40,1,52,1990,,4,999,999,2,,1,01,6290,035,966,,6,488,0,0120,4,0063000,0068000,060,501,002,9,65,66,1,0,0,0,2,0,1,0,1,3,113031,9,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
3,P,02000,435867,1013394,0035,16,1,,2,2,2,2,2,2,,,2,,,001200,,,,2,5,3,,,,,,,,,,,,,,3,5,3,3,3,000300,00000,05,000000,2,5,5,000000,1,00000,00000,000000,,3,,,,4,999,999,2,7,6,01,,,,002,6,,0,,,0000000,0001500,002,501,,9,65,66,1,0,0,0,2,0,1,1,1,5,,,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0
4,P,02000,435867,1013394,0065,17,1,1,2,2,2,2,2,2,,2,2,,,000000,004,01,01,2,5,3,5,,,,,,,,,,,,,3,5,3,3,3,001500,00000,12,000000,1,,5,000000,2,00000,00000,011400,40,1,40,,,4,999,999,2,,1,01,8680,041,,006,6,722Z,0,4060,4,0011400,0012900,006,136,002,9,65,66,1,0,0,0,2,0,1,0,,,353022,,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0
1,P,02000,436071,1013394,0074,33,1,1,2,2,2,2,2,2,,,2,,,000000,003,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,1,00000,00000,068000,55,1,52,,1,4,999,999,2,,1,01,6290,042,,,1,488,0,9040,,0068000,0068000,053,499,002,1,01,47,0,0,0,0,1,0,1,0,,,532020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,436071,1013394,0172,27,5,3,2,2,2,2,2,2,2,2,2,,,001100,002,,07,1,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,9,000000,2,00000,00000,040000,70,1,52,2001,1,1,720,999,2,,1,01,8290,046,742,,1,623M,0,4030,3,0040000,0041100,233,499,002,6,42,15,0,1,0,0,1,0,0,0,,,352021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,436071,1013394,0188,13,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,4,4,,2,,,,,,,,,4,999,999,2,1,,01,,,,,,,1,,,,,016,499,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,P,02000,436071,1013394,0188,11,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,4,3,,2,,,,,,,,,4,999,999,2,1,,01,,,,,,,1,,,,,016,499,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,P,02000,436071,1013394,0114,02,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,,,,,2,,,,,,,,,4,999,999,,1,,01,,,,,,,1,,,,,002,499,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,436147,1013394,0044,50,1,1,2,2,2,2,2,2,,,2,,,001500,015,01,01,2,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,10,000000,1,00000,00000,064000,40,1,52,,1,2,050,022,2,,1,01,6070,115,,,1,481,0,4220,,0064000,0065500,026,501,002,1,01,47,0,0,0,0,1,0,1,0,,,37201X,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,436147,1013394,0035,57,1,1,2,2,2,2,2,2,,,2,,,001500,,,,2,1,1,5,,,,,,,,,,,,,3,1,1,3,1,000190,00000,01,000000,1,,9,000000,2,00000,00000,004000,30,1,18,,2,2,032,026,2,,3,01,8680,,,,1,722Z,0,4250,4,0004000,0005690,008,501,,1,01,47,0,0,0,0,1,0,1,0,,,373010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,436150,1013394,0028,20,1,5,2,2,2,2,2,2,,,2,,,000000,015,01,01,2,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,1,,9,000000,1,00000,00000,015000,48,1,52,,1,1,050,999,2,,4,01,9680,097,,042,6,928110P2,0,9830,,0015000,0015000,006,157,002,9,65,66,1,0,0,0,2,0,1,0,,,559830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,436522,1013394,0057,70,1,1,2,2,2,1,2,2,,,2,,,001500,,,,2,2,1,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,00,000000,1,,6,000000,2,00000,09000,006000,14,1,14,,2,1,032,999,1,,6,01,8180,,,,3,621M,0,3600,4,0006000,0016500,006,190,,1,01,47,0,0,0,0,1,0,1,0,,,311010,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,436591,1013394,0030,48,4,5,2,2,2,2,2,2,1,,2,,,000000,,,,1,4,1,2,2,1,1,1,0,0,0,0,0,0,0,0,2,1,2,1,3,006700,00000,00,006700,1,,11,000000,1,00000,00000,024300,80,1,52,1981,2,1,720,999,2,,3,01,7680,,742,,5,5616,0,3730,,0024300,0037700,233,396,,6,42,15,0,1,0,0,1,0,0,0,,,331099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,436626,1013394,0120,31,1,5,2,1,2,2,2,2,,,2,,,000000,003,01,01,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,000000,2,6,11,000000,1,00000,00000,027000,45,1,52,,1,2,032,097,1,,1,01,9590,037,,,1,928P,0,3160,,0027000,0027000,042,146,002,1,01,47,0,0,0,0,1,0,1,0,,,291123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,436626,1013394,0122,32,1,1,2,2,2,2,2,2,,1,2,,,000000,010,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,01,000000,1,,13,000000,2,00000,00000,000230,40,1,03,,1,1,050,999,2,,1,01,5270,133,,,1,4M,0,7750,1,0000230,0000230,034,146,002,1,01,47,0,0,0,0,1,0,1,0,,,512090,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,436626,1013394,0149,04,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,1,1,,1,,,,,,,,,2,032,097,,1,,01,,,,,,,1,,,,,051,146,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,436626,1013394,0148,00,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,02,,,,,,1,,,,,,,,,2,032,097,,1,,01,,,,,,,1,,,,,002,146,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,436764,1013394,0042,35,1,3,2,2,2,2,2,2,,,2,,,001100,020,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,13,000000,1,00000,00000,045000,50,1,52,,1,1,195,999,2,,1,01,7860,037,,,1,6111,0,2310,,0045000,0046100,001,411,002,1,01,47,0,0,0,0,1,0,1,0,,,252020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,436764,1013394,0047,32,1,2,2,2,2,2,2,2,,1,2,,,001100,,,,2,1,1,5,,,,,,,,,,,,,1,5,2,3,3,000000,00000,01,000000,1,,9,000000,2,00000,00000,029400,40,1,52,,2,1,195,999,2,,2,01,6880,,,,1,5221M,0,4710,1,0029400,0030500,030,411,,1,01,47,0,0,0,0,1,0,1,0,,,411012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,436764,1013394,0057,03,1,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,02,,1,,1,,1,,,,,,,,,1,195,999,,1,,01,,,,,,,1,,,,,002,411,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,436764,1013394,0047,00,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,02,,,,,,2,,,,,,,,,1,195,999,,1,,01,,,,,,,1,,,,,002,411,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,436844,1013394,0101,23,1,2,2,2,2,2,2,2,,,2,,,000000,005,01,01,2,1,2,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,1,00000,00000,012000,45,1,50,,1,2,051,111,2,,1,01,9160,067,,136,1,8131,0,2050,,0012000,0012000,002,082,002,1,01,47,0,0,0,0,1,0,1,0,,,212021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,436844,1013394,0063,22,1,3,2,2,2,2,2,2,,1,2,,,000000,,,,2,1,2,5,,,,,,,,,,,,,2,5,2,2,3,000000,00000,01,000000,1,,11,000000,2,00000,00000,000000,,2,,,2,1,021,999,2,,6,01,7860,,,136,1,6111,0,5700,1,0000000,0000000,002,082,,1,01,47,0,0,0,0,1,0,1,0,,,436010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,436844,1013394,0052,00,3,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,02,,,,,,1,,,,,,,2002,,2,021,051,,2,,01,,,,,,,1,,,,,136,082,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,437062,1013394,0039,56,1,3,2,2,2,2,2,2,,,2,,,000000,012,01,01,2,3,3,3,2,0,0,0,0,1,0,0,0,0,0,0,3,5,3,3,3,000000,00000,00,058000,1,,14,000000,1,00000,00000,070000,40,1,52,,1,2,022,088,2,,1,01,9370,039,,002,4,9211MP,0,0560,,0070000,0128000,036,501,002,1,01,47,0,0,0,0,1,0,1,0,,,131041,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,437062,1013394,0030,16,1,,2,2,2,2,1,2,,,2,,,000000,,,,2,5,3,,,,,,,,,,,,,,2,5,2,2,3,000000,00000,02,000000,2,5,4,000000,1,00000,00000,000000,,3,,,2,2,022,088,1,5,6,01,,,,002,6,,1,,,0000000,0000000,002,501,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,437131,1013394,0042,36,1,1,2,2,2,2,2,2,,,2,,,000000,120,,12,2,5,1,5,,,,,,,,,,,,,3,5,3,3,3,006600,00000,00,000000,1,,9,000000,1,00000,00000,015000,40,1,21,,1,1,050,999,2,,1,01,0770,043,,,6,23,0,6230,,0015000,0021600,039,226,002,1,01,47,0,0,0,0,1,0,1,0,,,472031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,437142,1013394,0143,46,1,3,2,2,2,2,2,2,1,2,2,,,000000,,,,1,1,1,5,,,,,,,,,,,,,2,5,2,2,3,001500,00000,00,000000,1,,13,000000,2,00000,00000,000000,,2,,,2,4,999,999,2,,6,01,6770,,616,,1,51912,0,2440,2,0000000,0001500,048,338,,1,01,47,0,0,0,0,1,0,1,0,,,254031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,437142,1013394,0135,50,1,4,2,2,2,2,2,2,,,2,,,001100,007,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,001500,00000,01,000000,1,,16,000000,1,00000,00000,056000,65,1,52,,1,1,089,999,2,,1,01,7870,049,,,1,611M1,0,2200,,0056000,0058600,006,338,002,1,01,47,0,0,0,0,1,0,1,0,,,251000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,P,02000,437142,1013394,0134,17,1,,2,2,2,2,2,2,1,2,2,,,000100,,,,1,5,1,5,,,,,,,,,,,,,2,5,2,2,3,001500,00000,02,000000,2,5,6,000000,2,00000,00000,000000,,3,,,2,1,089,999,2,2,6,01,,,620,,6,,1,,4,0000000,0001600,008,338,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,437142,1013394,0162,14,3,,2,1,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,4,4,,2,,,,,,,1990,,1,089,999,1,2,,01,,,,,,,1,,,,,127,338,,1,01,47,0,0,0,0,1,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,P,02000,437316,1013394,0137,40,1,1,2,2,2,2,2,2,,2,2,,,001500,030,01,01,2,1,1,5,,,,,,,,,,,,,3,5,3,3,3,000000,00000,00,000000,1,,11,000000,2,00000,00000,023000,57,1,52,,1,2,032,026,2,,1,01,5380,100,,,1,45211,0,4220,2,0023000,0024500,041,315,002,9,65,66,1,0,0,0,2,0,1,0,,,37201X,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,P,02000,437316,1013394,0107,43,1,1,2,2,2,2,1,2,,,2,,,001500,009,01,01,2,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,3,5,3,3,3,000000,00000,01,000000,1,,7,000000,1,00000,00000,032000,40,1,52,,1,1,920,999,1,,1,01,0770,031,,,1,23,0,6440,,0032000,0033500,041,315,002,4,35,32,1,0,0,0,1,0,0,0,,,472150,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,P,02000,437316,1013394,0126,11,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,2,,,,,,,,,2,026,920,2,1,,01,,,,,,,1,,,,,041,315,,9,65,66,1,0,0,0,2,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,P,02000,437316,1013394,0115,09,1,,2,2,,2,2,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,,02,,2,3,2,,1,,,,,,,,,2,026,920,2,1,,01,,,,,,,1,,,,,041,315,,9,65,66,1,0,0,0,2,0,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
